[protein],[ligand],[-log k],[resolution],[year],[origin],[covalent_bond]
4io5,ALA,5.032920265855503,1.72,2013,PDB,False
4np9,I3P,5.026872146400302,1.92,2013,PDB,False
3w0l,F6R,7.022276394711152,2.92,2013,PDB,False
4l51,HSX,3.0021769192542744,1.90,2013,PDB,False
3zjc,GNP,5.045757490560675,3.15,2013,PDB,False
4gbd,MCF,11.318758762624412,1.98,2013,PDB,False
4fp1,BFM,4.568636235841013,1.68,2013,PDB,False
4ijq,SV2,7.522878745280337,2.00,2013,PDB,False
4hw2,19H,7.259637310505756,2.80,2013,PDB,False
4hra,EP6,10.096910013008056,3.15,2013,PDB,False
4isu,IKM,3.677780705266081,2.30,2013,PDB,False
4btx,WF8,6.537602002101044,2.78,2013,PDB,False
4hw3,19G,6.494850021680094,2.40,2013,PDB,False
4da5,0H7,6.443697499232713,2.40,2013,PDB,False
4ca5,3EF,9.387216143280265,1.85,2013,PDB,False
4bt4,QFH,3.337242168318426,1.60,2013,PDB,False
3zmm,F9J,9.142667503568731,2.51,2013,PDB,False
4bt3,WTZ,3.1191864077192086,1.10,2013,PDB,False
4eos,1RO,6.050609993355088,2.57,2013,PDB,False
4eol,1RO,6.050609993355088,2.40,2013,PDB,False
4eon,1RO,6.050609993355088,2.40,2013,PDB,False
4eoi,1RO,6.050609993355088,2.00,2013,PDB,False
4eop,1RO,6.050609993355088,1.99,2013,PDB,False
4az6,OAN,9.096910013008056,1.36,2013,PDB,False
4jh0,1MD,9.0268721464003,2.35,2013,PDB,False
4baq,M4Z,9.008773924307505,1.89,2013,PDB,False
4bps,3EB,2.9913998282380825,1.08,2013,PDB,False
4bam,MM9,8.943095148663527,1.88,2013,PDB,False
4heg,G52,8.920818753952375,1.46,2013,PDB,False
4bak,M67,8.913640169325252,1.94,2013,PDB,False
4f3c,BIG,11.823908740944319,1.93,2013,PDB,False
4bt5,23B,2.7644715530924513,1.10,2013,PDB,False
4bxk,1IU,7.9503943874050265,2.20,2013,PDB,False
4jsa,FB2,4.958607314841775,1.50,2013,PDB,False
3wjw,U6M,3.8728952016351923,1.59,2013,PDB,False
4iic,IFM,4.853871964321762,1.90,2013,PDB,False
4eb8,IM5,9.821023052706831,2.30,2013,PDB,False
4c6x,TLM,3.755970410969978,1.95,2013,PDB,False
4jfi,1KT,4.7423214251308154,1.05,2013,PDB,False
4ca6,3EF,6.7447274948966935,1.91,2013,PDB,False
4bah,MEL,8.69680394257951,1.94,2013,PDB,False
4j28,EAT,5.698970004336019,1.73,2013,PDB,False
4jfj,1KU,5.6777807052660805,1.08,2013,PDB,False
4ban,M6S,8.614393726401687,1.87,2013,PDB,False
4iid,NOJ,5.619788758288394,2.30,2013,PDB,False
4kww,PHT,5.552841968657781,2.55,2013,PDB,False
4mm6,29E,6.688246138944246,3.10,2013,PDB,False
4mm9,FVX,5.684029654543083,2.90,2013,PDB,False
4mm7,29J,3.628009088535085,2.85,2013,PDB,False
4lch,1WN,10.619788758288394,1.60,2013,PDB,False
4j03,FVS,7.585026652029182,2.92,2013,PDB,False
4amw,5DI,1.5482135644757098,1.90,2013,PDB,False
4hdf,G52,8.494850021680094,1.29,2013,PDB,False
4he9,G52,8.455931955649724,1.06,2013,PDB,False
4hdp,G52,7.510041520575165,1.22,2013,PDB,False
4c70,TLJ,3.515700160653214,1.75,2013,PDB,False
4lh3,GUA,1.5228787452803376,1.81,2013,PDB,False
4bvb,OCZ,4.476253533188435,2.00,2013,PDB,False
4c6z,TLE,3.447331783887807,1.80,2013,PDB,False
4c71,7RD,3.415668775632469,1.80,2013,PDB,False
4bao,MVF,8.367542707815275,1.87,2013,PDB,False
4iie,CGB,2.337242168318426,2.00,2013,PDB,False
4bbg,V02,8.318758762624412,2.75,2013,PDB,False
4f2w,TDI,11.301029995663981,2.00,2013,PDB,False
4jsz,FB2,2.3010299956639813,1.90,2013,PDB,False
4eor,4SP,6.301029995663981,2.20,2013,PDB,False
4jss,BEW,3.3010299956639813,1.50,2013,PDB,False
4iwz,1GO,7.292429823902063,1.60,2013,PDB,False
4lh2,SIN,1.2365720064370627,1.67,2013,PDB,False
4iif,CTS,5.180456064458132,2.45,2013,PDB,False
4bqs,K2Q,4.207608310501746,2.15,2013,PDB,False
4f3k,HCE,10.161150909262744,1.85,2013,PDB,False
4lrr,CF9,5.221848749616356,2.41,2013,PDB,False
4mm8,RFX,6.1090204030103115,3.31,2013,PDB,False
4c72,TLG,5.086186147616283,1.50,2013,PDB,False
4hdb,G52,8.050609993355087,1.49,2013,PDB,False
4eok,4SP,5.0655015487564325,2.57,2013,PDB,False
4nxs,2OZ,7.366531544420414,2.55,2014,PDB,False
4oty,LUR,7.3979400086720375,2.35,2014,PDB,False
4oas,2SW,10.0,1.70,2014,PDB,False
4pkb,MAY,6.935542010773082,2.09,2014,PDB,False
4op1,2UW,6.889410289700751,2.39,2014,PDB,False
4ow0,S88,6.823908740944319,2.10,2014,PDB,False
4ode,2U0,10.0,1.80,2014,PDB,False
4odf,2U1,10.0,2.20,2014,PDB,False
4ogn,2U5,10.0,1.38,2014,PDB,False
4ogt,2U6,10.0,1.54,2014,PDB,False
4o1l,HO4,6.698970004336019,2.50,2014,PDB,False
4q6r,30J,6.6777807052660805,2.40,2014,PDB,False
4o9s,2RY,6.552841968657781,2.30,2014,PDB,False
4o1b,DGB,6.414539270491499,1.65,2014,PDB,False
4pvt,S3C,6.522878745280337,2.00,2014,PDB,False
4psq,2WL,6.356547323513813,2.40,2014,PDB,False
4ovz,P85,6.309803919971486,2.50,2014,PDB,False
4pvo,SVB,6.309803919971486,1.48,2014,PDB,False
4oba,2TW,9.397940008672037,1.60,2014,PDB,False
4qt0,38Q,6.292429823902063,3.20,2014,PDB,False
4o4r,20V,6.055517327849832,2.40,2014,PDB,False
4op2,2UX,5.929592678259881,2.24,2014,PDB,False
4nrt,2NG,6.0,2.02,2014,PDB,False
4og7,2SE,6.943095148663527,2.08,2014,PDB,False
4p6e,2FC,5.889410289700751,1.80,2014,PDB,False
4o0j,LF8,4.886056647693163,2.05,2014,PDB,False
4njd,NJD,4.8395314688809625,2.50,2014,PDB,False
4pkt,30O,4.826813731587726,2.40,2014,PDB,False
4pkr,2ZL,4.818156412055227,2.20,2014,PDB,False
4pks,30H,4.818156412055227,2.30,2014,PDB,False
4o13,2P1,7.823908740944319,1.75,2014,PDB,False
4og6,2S9,6.705533773838407,1.49,2014,PDB,False
4tpm,35E,8.619788758288394,2.77,2014,PDB,False
4tpp,35D,8.585026652029182,2.65,2014,PDB,False
4otg,2V9,7.585026652029182,2.60,2014,PDB,False
4oz3,1Z8,4.552841968657781,1.70,2014,PDB,False
4o28,1QS,7.5376020021010435,2.00,2014,PDB,False
4o15,2P1,8.698970004336019,1.80,2014,PDB,False
4rce,3LN,8.698970004336019,2.40,2014,PDB,False
4p2t,24Q,5.431798275933005,2.15,2014,PDB,False
4pnc,7NP,5.431798275933005,1.54,2014,PDB,False
4pku,30P,4.522878745280337,2.40,2014,PDB,False
4og5,2S7,6.519993057042849,1.63,2014,PDB,False
4oar,2S0,10.42021640338319,2.41,2014,PDB,False
4pl0,ANP,4.403402904373539,2.70,2014,PDB,False
4qsm,38K,7.4089353929735005,3.00,2014,PDB,False
4p1r,2KR,8.387216143280265,2.24,2014,PDB,False
4oow,CAQ,5.366531544420414,2.57,2014,PDB,False
4oti,MI1,7.366531544420414,1.93,2014,PDB,False
4rcf,3LO,8.397940008672037,1.78,2014,PDB,False
4o5b,LF9,8.298432014944073,2.37,2014,PDB,False
4pkv,30R,5.251811972993799,2.50,2014,PDB,False
4w9n,TCL,4.262012673666569,1.84,2014,PDB,False
4to8,FLC,1.2448877336049289,2.10,2014,PDB,False
4og8,2SF,7.251811972993799,1.53,2014,PDB,False
4op3,2UY,8.154901959985743,2.82,2014,PDB,False
4oth,DRN,8.045757490560675,1.80,2014,PDB,False
4w97,UCA,7.096910013008056,1.60,2014,PDB,False
4u0s,ADP,6.801342913045578,2.49,2014,PDB,False
4w9h,3JF,6.732828271596986,2.10,2014,PDB,False
4txc,38G,6.619788758288394,1.95,2014,PDB,False
4q3s,X7A,6.585026652029182,2.11,2014,PDB,False
4qnb,1B0,6.585026652029182,2.00,2014,PDB,False
4w9k,3JO,6.536107011014093,2.10,2014,PDB,False
4qab,KK2,9.698970004336019,2.98,2014,PDB,False
4v05,66T,9.698970004336019,2.57,2014,PDB,False
4q3t,HAR,6.481486060122113,2.14,2014,PDB,False
4q3u,NNH,6.443697499232713,2.50,2014,PDB,False
4qaa,KK1,6.443697499232713,2.70,2014,PDB,False
4qac,KK3,9.397940008672037,2.10,2014,PDB,False
4p00,C2E,6.3979400086720375,3.20,2014,PDB,False
4p02,C2E,6.3979400086720375,2.65,2014,PDB,False
4q3r,XA2,6.267606240177032,2.17,2014,PDB,False
4r4i,3HV,6.267606240177032,1.40,2014,PDB,False
4r4t,3J0,6.259637310505756,1.28,2014,PDB,False
4w9j,3JH,6.230622673923862,2.20,2014,PDB,False
4oag,ADP,6.301029995663981,2.00,2014,PDB,False
4pow,OP1,6.301029995663981,1.55,2014,PDB,False
4oo9,2U8,9.065501548756432,2.60,2014,PDB,False
4ocp,ADP,6.096910013008056,1.94,2014,PDB,False
4pd8,P0C,6.026872146400302,2.75,2014,PDB,False
4qfs,32H,6.045757490560675,3.55,2014,PDB,False
4p3h,25G,6.0,1.45,2014,PDB,False
4w9i,3JS,5.958607314841775,2.40,2014,PDB,False
4rdn,6MD,5.920818753952375,2.10,2014,PDB,False
4q3q,ABH,5.886056647693163,2.00,2014,PDB,False
4wk1,2BA,5.886056647693163,1.98,2014,PDB,False
4qdk,SAH,5.853871964321762,1.70,2014,PDB,False
4oys,1TT,8.818156412055227,2.90,2014,PDB,False
5tuz,7L6,7.3979400086720375,1.95,2017,PDB,False
5lny,70K,7.376750709602099,1.88,2017,PDB,False
5ut4,DQX,4.376750709602099,2.00,2017,PDB,False
5vc4,XZN,7.359518563029578,2.10,2017,PDB,False
5vcz,XZN,6.35261702988538,1.50,2017,PDB,False
5tuy,7L6,6.351639989019068,2.60,2017,PDB,False
5ttg,7KZ,7.337242168318426,1.66,2017,PDB,False
5ltn,XI7,5.269217724333611,1.88,2017,PDB,False
5twj,SAM,5.253365801062421,2.30,2017,PDB,False
5j86,6GW,8.259637310505756,1.87,2017,PDB,False
5mi6,NHT,7.301029995663981,2.00,2017,PDB,False
5jgi,AAG,4.301029995663981,1.38,2017,PDB,False
5ut6,8MY,4.24184537803261,1.65,2017,PDB,False
5u0w,9MG,4.236572006437063,1.97,2017,PDB,False
5if6,3QZ,7.229147988357855,2.50,2017,PDB,False
5fsb,6YR,2.221848749616356,1.65,2017,PDB,False
5ijr,HRG,3.1958605676646497,1.52,2017,PDB,False
5t35,759,7.180456064458132,2.70,2017,PDB,False
5u28,82V,7.173925197299173,1.80,2017,PDB,False
6awp,FVX,7.161150909262744,3.80,2017,PDB,False
5vc3,DB8,7.110698297493689,1.97,2017,PDB,False
5vd2,34W,7.104025267640935,2.05,2017,PDB,False
5u12,5RU,5.070581074285707,1.84,2017,PDB,False
5vdp,1SY,4.050609993355088,2.30,2017,PDB,False
5vd1,P48,6.00436480540245,1.70,2017,PDB,False
5uv5,Y55,7.698970004336019,3.00,2017,PDB,False
5iu6,7HX,3.886056647693163,2.51,2017,PDB,False
5u6b,7YS,9.886056647693163,2.84,2017,PDB,False
5m4q,PRO,3.5086383061657274,1.73,2017,PDB,False
5mby,PRO,3.5086383061657274,1.55,2017,PDB,False
5t8o,76Z,6.508638306165727,2.41,2017,PDB,False
5hh6,60N,6.3979400086720375,1.80,2017,PDB,False
5hh5,60M,6.301029995663981,1.80,2017,PDB,False
5kns,3L7,6.1249387366083,2.79,2017,PDB,False
5knx,6WC,6.096910013008056,2.40,2017,PDB,False
5hh4,60M,5.958607314841775,2.00,2017,PDB,False
5t8p,774,5.892790030352131,2.32,2017,PDB,False
5uoo,8FV,8.853871964321762,1.69,2017,PDB,False
5knr,3L5,5.853871964321762,2.86,2017,PDB,False
5uex,89D,8.823908740944319,2.29,2017,PDB,False
6en5,BJ2,7.941194513324093,1.75,2017,PDB,False
5knv,6W9,4.872895201635193,2.86,2017,PDB,False
5uwn,8O7,7.8696662315049934,3.20,2017,PDB,False
5thj,0TR,2.869666231504994,1.50,2017,PDB,False
5vjp,IR9,4.826813731587726,1.98,2017,PDB,False
5th4,BEW,2.8477116556169437,1.47,2017,PDB,False
6awo,SRE,8.698970004336019,3.53,2017,PDB,False
5uv1,0FV,5.619788758288394,2.40,2017,PDB,False
5knu,6WA,5.552841968657781,2.81,2017,PDB,False
6b4u,CN7,7.6777807052660805,1.95,2017,PDB,False
5thi,0TR,3.6108339156354674,1.50,2017,PDB,False
5u8c,84J,7.529001830339126,1.60,2017,PDB,False
5tp0,BRN,5.436518914605589,1.25,2017,PDB,False
5knt,6WB,4.431798275933005,2.55,2017,PDB,False
5uv2,LA6,4.403402904373539,2.20,2017,PDB,False
5uey,88M,8.292429823902063,2.41,2017,PDB,False
5v6u,8YM,2.262012673666569,2.80,2017,PDB,False
5ti0,7CZ,4.214670164989233,1.42,2017,PDB,False
5u94,G93,7.1938200260161125,2.20,2017,PDB,False
5vjn,IR8,5.060480747381382,1.78,2017,PDB,False
5thn,7CZ,4.017728766960432,1.33,2017,PDB,False
5uez,89G,6.013228265733755,1.51,2017,PDB,False
6hd4,FYW,8.638272163982407,2.03,2018,PDB,False
5kpk,6VK,8.301029995663981,2.40,2018,PDB,False
6c4g,EQG,8.301029995663981,2.39,2018,PDB,False
5osy,AJQ,7.366531544420414,2.06,2018,PDB,False
6dzq,HJP,7.366531544420414,2.25,2018,PDB,False
6ew3,S3C,7.3979400086720375,2.14,2018,PDB,False
6cz3,FLJ,7.251811972993799,1.80,2018,PDB,False
6dcz,G5Y,7.167491087293763,2.89,2018,PDB,False
6h7z,FVW,10.1249387366083,2.00,2018,PDB,False
6cgp,F1Y,7.119186407719209,2.50,2018,PDB,False
6cz4,FKY,7.119186407719209,1.50,2018,PDB,False
5ncq,8T8,6.958607314841775,3.00,2018,PDB,False
6cis,X26,6.8696662315049934,1.51,2018,PDB,False
6hkz,GBZ,9.886056647693163,2.09,2018,PDB,False
5w8i,9YD,6.823908740944319,1.95,2018,PDB,False
5mwa,8S9,6.823908740944319,1.55,2018,PDB,False
5y8c,8P9,6.795880017344075,1.42,2018,PDB,False
6etj,BWW,6.721246399047171,2.51,2018,PDB,False
6ciy,F3J,6.696803942579511,1.68,2018,PDB,False
6giu,L69,6.657577319177793,1.39,2018,PDB,False
5y8w,8PU,6.638272163982407,1.76,2018,PDB,False
6cmr,5OD,6.609064892896621,2.21,2018,PDB,False
6c2y,EJS,6.6020599913279625,2.74,2018,PDB,False
6cw8,FGY,6.568636235841013,1.90,2018,PDB,False
5zh2,9CU,6.537602002101044,2.66,2018,PDB,False
6f2n,CF8,6.698970004336019,1.15,2018,PDB,False
5yve,AF9,6.481486060122113,3.40,2018,PDB,False
6bx6,EDJ,6.481486060122113,2.90,2018,PDB,False
6h7y,FVZ,9.455931955649724,1.81,2018,PDB,False
6acb,9T9,9.4089353929735,2.80,2018,PDB,False
6eum,BY5,6.522878745280337,1.18,2018,PDB,False
5o7n,9NK,6.522878745280337,1.50,2018,PDB,False
5ylt,C7N,6.3872161432802645,1.69,2018,PDB,False
5kpl,6VL,6.288192770958809,2.60,2018,PDB,False
5y8z,8Q3,6.2076083105017466,1.84,2018,PDB,False
6f5l,CQB,9.187086643357144,1.63,2018,PDB,False
5o7i,9N8,6.086186147616283,2.38,2018,PDB,False
6f8u,CZQ,6.096910013008056,2.10,2018,PDB,False
5nr7,YUI,6.022276394711152,2.35,2018,PDB,False
6hkj,G8W,9.00436480540245,2.09,2018,PDB,False
5xgh,84U,5.991399828238082,2.97,2018,PDB,False
5zwe,9K0,8.958607314841775,2.72,2018,PDB,False
5zz2,9M0,8.85078088734462,2.60,2018,PDB,False
6hjj,G7T,5.769551078621726,2.13,2018,PDB,False
5zwf,9KR,8.744727494896694,2.10,2018,PDB,False
5zwh,9N9,8.721246399047171,2.38,2018,PDB,False
6br3,E3V,8.721246399047171,3.00,2018,PDB,False
5xpn,8BO,6.991399828238082,1.96,2018,PDB,False
6c0u,EE4,5.987162775294828,2.65,2018,PDB,False
5nq5,952,5.0,2.85,2018,PDB,False
6hsz,GOW,6.935542010773082,2.37,2018,PDB,False
6eqm,BUH,7.958607314841775,1.35,2018,PDB,False
6fr2,E3N,7.920818753952375,2.26,2018,PDB,False
6hu0,T86,6.913640169325252,1.75,2018,PDB,False
5nra,95K,6.910094888560602,1.27,2018,PDB,False
6by8,FNV,6.910094888560602,1.90,2018,PDB,False
6hu2,T34,5.8996294548824375,1.99,2018,PDB,False
5mzg,2GE,6.860120913598763,1.85,2018,PDB,False
5olb,6ZO,7.886056647693163,1.82,2018,PDB,False
5xyx,FTZ,4.840282453819785,2.61,2018,PDB,False
6cq4,F8P,4.853871964321762,3.20,2018,PDB,False
6dxg,HGJ,4.853871964321762,1.91,2018,PDB,False
5ocj,9SW,4.823908740944319,1.80,2018,PDB,False
6f6u,CV8,4.795880017344075,1.83,2018,PDB,False
6f8v,D0B,4.795880017344075,1.85,2018,PDB,False
5nr8,95N,6.756961951313706,1.35,2018,PDB,False
6f8x,D08,4.769551078621726,1.95,2018,PDB,False
6cef,EYJ,3.744727494896694,1.80,2018,PDB,False
6gxu,FG8,3.744727494896694,1.92,2018,PDB,False
6htz,GRK,6.73754891026957,1.84,2018,PDB,False
6buv,E9A,4.7447274948966935,1.86,2018,PDB,False
6ht8,GQE,6.721246399047171,2.50,2018,PDB,False
6hu1,GT2,6.718966632752273,2.00,2018,PDB,False
6h9b,FWH,5.698970004336019,2.75,2018,PDB,False
6es0,BW8,5.645891560852599,2.38,2018,PDB,False
5y93,8Q9,5.6439741428068775,1.62,2018,PDB,False
5of0,9TB,8.6345120151091,1.48,2018,PDB,False
5zwi,9KX,8.638272163982407,2.40,2018,PDB,False
5yov,8XR,7.679853713888946,1.45,2018,PDB,False
6fyi,EAE,6.698970004336019,2.60,2018,PDB,False
5xpl,8C9,7.698970004336019,2.05,2018,PDB,False
6f8r,CZK,4.698970004336019,1.83,2018,PDB,False
5zh3,9CF,4.671620396561262,2.86,2018,PDB,False
6fzu,EE8,3.6655462488490693,1.80,2018,PDB,False
6htt,GQZ,6.657577319177793,1.75,2018,PDB,False
5w8h,9Y1,4.6307841425898575,1.80,2018,PDB,False
6f8w,D0E,4.638272163982407,1.60,2018,PDB,False
6gx3,FF2,3.6020599913279625,2.10,2018,PDB,False
6hjk,G7W,7.6020599913279625,2.40,2018,PDB,False
6g07,EEZ,4.568636235841013,1.66,2018,PDB,False
6fn9,DW8,3.5466816599529625,2.27,2018,PDB,False
6ewe,C0W,5.508638306165727,1.46,2018,PDB,False
5ohi,9V8,8.468521082957745,1.66,2018,PDB,False
5xag,93X,5.455931955649724,2.56,2018,PDB,False
6dcy,G5V,5.455931955649724,2.08,2018,PDB,False
6eji,UD2,3.518557371497695,2.30,2018,PDB,False
6fu5,E7N,7.5003129173815966,3.26,2018,PDB,False
6c0r,K5C,7.508638306165727,2.05,2018,PDB,False
6ehh,2GE,7.494850021680094,2.40,2018,PDB,False
6gh9,MIX,4.481486060122113,2.09,2018,PDB,False
6cq0,F8M,4.455931955649724,3.19,2018,PDB,False
6ekd,B9K,6.440093374963888,2.10,2018,PDB,False
6duh,K5C,7.42021640338319,2.00,2018,PDB,False
6ce8,EYV,3.408935392973501,1.55,2018,PDB,False
6c0n,K5C,8.366531544420413,2.00,2018,PDB,False
6cd4,EX1,5.338187314462739,1.23,2018,PDB,False
5zh5,9CX,5.333482019445119,3.08,2018,PDB,False
5xig,87F,6.376750709602099,2.41,2018,PDB,False
6c0t,EE4,7.3655227298392685,1.98,2018,PDB,False
6gxw,FGN,3.3565473235138126,2.07,2018,PDB,False
6cec,EY7,4.346787486224656,1.55,2018,PDB,False
6arv,BW7,7.337242168318426,2.00,2018,PDB,False
5x28,7XU,8.397940008672037,2.95,2018,PDB,False
6cj1,F2S,5.266000713461613,1.53,2018,PDB,False
6dug,K5C,8.267606240177031,2.23,2018,PDB,False
6hu3,GRZ,6.297569463554475,1.66,2018,PDB,False
5xij,873,7.301029995663981,2.50,2018,PDB,False
5w6o,9X1,6.2839966563652006,2.35,2018,PDB,False
6cq5,F8S,4.2441251443275085,3.35,2018,PDB,False
5w5k,K70,8.301029995663981,2.70,2018,PDB,False
5x26,7XO,8.301029995663981,2.95,2018,PDB,False
6c42,85M,8.212539525481585,2.00,2018,PDB,False
6f8b,CXH,5.2076083105017466,1.30,2018,PDB,False
6gxa,TB8,4.221848749616356,2.10,2018,PDB,False
6cee,EYM,4.187086643357144,1.55,2018,PDB,False
6f4n,AKG,5.221848749616356,2.54,2018,PDB,False
6fzx,EEK,8.154901959985743,2.10,2018,PDB,False
5zh4,9CC,5.139661993429006,2.60,2018,PDB,False
6mvx,K4D,5.142667503568732,3.46,2018,PDB,False
6duf,K5C,8.136677139879543,1.96,2018,PDB,False
6bh8,RDF,5.119186407719209,3.85,2018,PDB,False
5xih,86U,7.154901959985743,2.20,2018,PDB,False
6afr,9E3,7.154901959985743,2.00,2018,PDB,False
5xii,86X,7.1249387366083,2.17,2018,PDB,False
6hth,GQN,7.1249387366083,1.95,2018,PDB,False
6f8t,CZT,5.154901959985743,1.80,2018,PDB,False
6e0q,HKD,8.096910013008056,2.35,2018,PDB,False
6ety,BXK,8.050609993355087,1.68,2018,PDB,False
6bo6,E0V,7.096910013008056,2.80,2018,PDB,False
6emh,BGE,6.079354998593212,1.76,2018,PDB,False
5xpo,8BL,7.075720713938118,2.28,2018,PDB,False
6ffi,D8B,8.096910013008056,2.20,2018,PDB,False
5w6e,0NY,8.040958607678906,1.90,2018,PDB,False
5xyy,P0F,5.035221977977624,1.70,2018,PDB,False
6hsk,GOK,7.031517051446065,2.10,2018,PDB,False
6hti,GQW,7.013228265733755,1.69,2018,PDB,False
6ma3,JAJ,8.301029995663981,2.00,2018,PDB,False
6ma5,J9V,8.096910013008056,2.00,2018,PDB,False
6ma1,JA4,8.096910013008056,2.75,2018,PDB,False
6d56,FVM,8.045757490560675,1.68,2018,PDB,False
6eq8,BQZ,8.0,2.19,2018,PDB,False
6eol,BKH,7.431798275933005,1.50,2018,PDB,False
6d55,FWA,7.356547323513813,1.68,2018,PDB,False
6ma4,JA7,7.346787486224656,2.00,2018,PDB,False
5yj8,8W9,3.9829666607012197,1.76,2018,PDB,False
6afl,73H,7.0,1.60,2018,PDB,False
5ymx,GDP,6.920818753952375,1.35,2018,PDB,False
6d5h,FV7,6.920818753952375,1.80,2018,PDB,False
5ywx,93C,9.853871964321762,1.74,2018,PDB,False
6d5e,FVG,6.853871964321762,1.75,2018,PDB,False
6cve,CTP,6.795880017344075,2.20,2018,PDB,False
6ghh,TDA,6.714442690992226,1.90,2018,PDB,False
6fo5,DZH,6.721246399047171,.95,2018,PDB,False
6d5g,FVD,6.6020599913279625,1.92,2018,PDB,False
6gfs,F15,6.536107011014093,2.00,2018,PDB,False
5uc4,83S,6.455931955649724,2.05,2018,PDB,False
6gf9,X90,6.386158178123931,2.10,2018,PDB,False
6cvf,CDP,6.346787486224656,2.30,2018,PDB,False
6d5j,FV4,6.337242168318426,1.75,2018,PDB,False
6bny,E0M,6.3979400086720375,3.34,2018,PDB,False
6afj,73G,6.2839966563652006,1.48,2018,PDB,False
6bgu,DKP,6.275724130399211,1.68,2018,PDB,False
6czi,38E,6.251811972993799,2.30,2018,PDB,False
6ce2,SVR,6.301029995663981,2.15,2018,PDB,False
5vyy,9QY,6.2076083105017466,1.79,2018,PDB,False
6mwe,919,9.200659450546418,2.05,2018,PDB,False
6afi,73D,6.200659450546418,1.65,2018,PDB,False
6f6i,8PR,3.1870866433571443,2.40,2018,PDB,False
6c91,EQD,6.187086643357144,2.90,2018,PDB,False
6gjn,F0Q,6.221848749616356,1.70,2018,PDB,False
6afh,73F,6.1249387366083,1.65,2018,PDB,False
6fmj,DV5,6.119186407719209,2.45,2018,PDB,False
6ge7,EW8,6.06198090252379,2.30,2018,PDB,False
5y6k,8R6,6.0655015487564325,2.86,2018,PDB,False
5w5v,ANW,6.096910013008056,3.65,2018,PDB,False
6afc,72R,6.031517051446065,1.45,2018,PDB,False
6f6n,SRE,3.0222763947111524,2.15,2018,PDB,False
5oht,9VH,6.017728766960432,1.87,2018,PDB,False
5uch,871,6.013228265733755,2.65,2018,PDB,False
6epa,BNQ,5.94692155651658,1.82,2018,PDB,False
5umx,RBF,5.958607314841775,1.59,2018,PDB,False
6b5i,CU4,5.958607314841775,2.60,2018,PDB,False
6bu0,IHP,5.958607314841775,2.43,2018,PDB,False
6ey9,C4N,5.906578314837765,2.00,2018,PDB,False
6fv4,16G,2.9208187539523753,1.97,2018,PDB,False
6f6s,CXQ,2.886056647693163,2.29,2018,PDB,False
6fmc,DUE,5.87942606879415,.90,2018,PDB,False
6fmf,DUE,5.87942606879415,2.81,2018,PDB,False
5z68,ATP,5.886056647693163,3.00,2018,PDB,False
6bm5,SAM,5.844663962534939,1.50,2018,PDB,False
6ey8,C4T,5.809668301829708,2.16,2018,PDB,False
5owf,GLN,5.798602875679548,1.91,2018,PDB,False
6cms,5OD,5.823908740944319,2.68,2018,PDB,False
6eog,BKK,5.795880017344075,1.20,2018,PDB,False
5un1,BMK,5.795880017344075,3.60,2018,PDB,False
5zk3,QNB,8.744727494896694,2.60,2018,PDB,False
6eyt,UDP,5.721246399047171,2.21,2018,PDB,False
5o3r,AMP,4.995678626217358,1.90,2018,PDB,False
6aoy,145,4.97469413473523,1.80,2018,PDB,False
6arm,145,4.97469413473523,1.50,2018,PDB,False
6bnk,AGH,6.991399828238082,3.20,2018,PDB,False
5umy,TNN,6.966576244513051,1.78,2018,PDB,False
5xiw,LOC,4.957424487559809,2.90,2018,PDB,False
5nap,DZ7,7.953895212753961,2.17,2018,PDB,False
6bnl,QWV,6.958607314841775,2.60,2018,PDB,False
6g9i,CXX,3.9281179926938745,2.19,2018,PDB,False
5nn0,92H,10.958607314841775,2.10,2018,PDB,False
6glb,F48,6.889410289700751,2.00,2018,PDB,False
6dq4,K0I,4.920818753952375,1.39,2018,PDB,False
5o9o,9PB,4.886056647693163,1.90,2018,PDB,False
6e4u,HU7,7.866461091629782,3.27,2018,PDB,False
6afg,72V,4.863279432843593,1.50,2018,PDB,False
5nwe,G39,4.87942606879415,2.00,2018,PDB,False
5z99,SLB,6.876148359032914,1.49,2018,PDB,False
6el5,PU1,6.876148359032914,1.67,2018,PDB,False
6gl9,F3W,6.8696662315049934,1.70,2018,PDB,False
5ylj,8X0,3.8560488835760367,2.70,2018,PDB,False
6gjl,F1Q,3.856985199745905,1.16,2018,PDB,False
5oha,9UW,4.886056647693163,1.55,2018,PDB,False
6am8,TRP,4.886056647693163,1.83,2018,PDB,False
5z7b,VNL,4.886056647693163,2.10,2018,PDB,False
5y6f,C2E,6.85078088734462,2.30,2018,PDB,False
5mnn,MRZ,3.844663962534938,.86,2018,PDB,False
5mno,MRZ,3.844663962534938,.96,2018,PDB,False
6f5w,KG1,3.826813731587726,1.91,2018,PDB,False
6h2t,GLU,4.818156412055227,1.67,2018,PDB,False
6czc,TTP,4.782516055786094,2.30,2018,PDB,False
5o0j,8BR,4.773400094792643,1.81,2018,PDB,False
6g35,EKK,7.756961951313706,1.55,2018,PDB,False
5od5,95B,7.73754891026957,1.90,2018,PDB,False
5nyh,9EK,7.728158393463501,1.65,2018,PDB,False
5xsu,8E3,6.7447274948966935,2.40,2018,PDB,False
6gjr,F0W,3.7351821769904636,1.69,2018,PDB,False
