[protein],[ligand],[-log k],[resolution],[year],[origin],[covalent_bond],complex_id,smiles
2xmy,CDK,9.958607314841776,1.9,2010,PDB,False,2xmy_CDK,CC1=C(SC(=O)N1C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NCCOC
5a3u,R8J,8.318758762624412,3.3,2015,PDB,False,5a3u_R8J,c1cc(ncc1C(=O)O)N2C(=O)C(=CN2)n3ccnn3
2vkm,BSD,8.744727494896694,2.05,2008,PDB,False,2vkm_BSD,C[C@H](c1ccccc1)NC(=O)c2cc(cc(c2)[N@@](C)S(=O)(=O)C)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNCc4cccc(c4)OC)O
6qyp,JL5,7.154901959985743,2.2,2019,PDB,False,6qyp_JL5,CCc1c(c2c(ncnc2s1)O[C@H](Cc3ccccc3)C(=O)O)c4cc(c(c(c4C)Cl)O)N5CCN(CC5)C
2c8w,C7M,8.431798275933005,1.96,2006,PDB,False,2c8w_C7M,COc1ccc(cc1)S(=O)(=O)NC[C@H]([C@H](Cc2ccccc2)[NH2+]Cc3cc(ccc3N4C=NNN4)Cl)O
5a1f,OGA,4.610833915635467,2.1,2015,PDB,False,5a1f_OGA,C(C(=O)O)NC(=O)C(=O)O
5aoj,Y0V,4.6777807052660805,1.47,2015,PDB,False,5aoj_Y0V,c1ccn(c1)c2c(cc(c(c2I)O)C(=O)O)I
5egs,5NR,6.013228265733755,2.15,2016,PDB,False,5egs_5NR,c1ccc(cc1)CC2CCN(CC2)CCN
1nok,NTZ,3.154901959985743,2.4,1996,PDB,False,1nok_NTZ,C([C@@H]1[C@H]([C@@H]([C@H](c2n1nnn2)O)O)O)O
5j32,IPM,5.080921907623926,1.93,2016,PDB,False,5j32_IPM,CC(C)[C@@H]([C@H](C(=O)O)O)C(=O)O
6ny0,LBA,5.3979400086720375,1.4,2019,PDB,False,6ny0_LBA,c1cc(ccc1c2[nH]c3ccc(cc3n2)C(=O)O)OC[C@H](COc4ccc(cc4)c5[nH]c6cc(ccc6n5)C(=O)O)O
5j6d,6H5,8.221848749616356,1.9,2016,PDB,False,5j6d_6H5,[H]/N=C(/NCc1c(cccc1Oc2cccc(c2)OC)N3CCCCC3)\NC(=O)c4ccc(cc4)C[C@@H](C(=O)O)N
4ymj,4EJ,7.0,2.0,2015,PDB,False,4ymj_4EJ,c1ccc(cc1)CNc2ccc3ncc(n3n2)c4ccc(cc4)C#N
1zz1,SHH,6.022276394711152,1.57,2005,PDB,False,1zz1_SHH,c1ccc(cc1)NC(=O)CCCCCCC(=O)NO
2ddf,INN,7.387216143280264,1.7,2006,PDB,False,2ddf_INN,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC(C)C(=O)NCCN)C(C)(C)C
4zun,SS9,4.585026652029182,1.4,2015,PDB,False,4zun_SS9,C(CCNCCCN)CCS
4eh2,0OK,3.159893905543242,2.0,2012,PDB,False,4eh2_0OK,c1ccc(cc1)N2C=Nc3ccccc3C2=O
4no8,2LV,7.154901959985743,2.7,2014,PDB,True,4no8_2LV,CC(C)C[C@@H]([C@@H](C(=O)Nc1ccccc1)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2
4um3,09R,7.5376020021010435,2.7,2015,PDB,False,4um3_09R,c1cc(ncc1N2CCCNCC2)Br
4u79,3EL,6.3979400086720375,2.23,2014,PDB,False,4u79_3EL,c1ccc(cc1)S(=O)(=O)Nc2ccc(c3c2cccc3)Oc4c(cccn4)c5ccnc(n5)NC6CCC(CC6)N
4avg,SL6,7.221848749616356,2.2,2012,PDB,False,4avg_SL6,c1cc(ccc1CC2(CCN(CC2)CC3CCCCC3)C(=O)/C=C(/C(=O)O)\O)Cl
2xn3,ID8,5.921543181946707,2.09,2011,PDB,False,2xn3_ID8,Cc1cccc(c1C)Nc2ccccc2C(=O)O
3nes,B72,5.619788758288394,1.75,2010,PDB,False,3nes_B72,Cc1cc(cc(c1Cc2ccc(c(c2)C(C)C)O)C)OCC(=O)O
3lir,EEC,6.924453038607469,1.9,2010,PDB,False,3lir_EEC,c1ccc(cc1)c2cc(on2)CCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N
4wt2,3UD,10.42021640338319,1.42,2014,PDB,False,4wt2_3UD,C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)C(C)(C)C)C2CC2)c3ccc(c(c3)F)Cl)c4cccc(c4)Cl)CC(=O)Nc5ccc(c(c5)OC)C(=O)O
4mwb,2EK,6.489454989793388,2.31,2014,PDB,False,4mwb_2EK,c1cscc1NC(=O)NCCCNCc2cc(sc2Cl)Cl
3pz2,3PZ,6.140261433802853,2.35,2011,PDB,False,3pz2_3PZ,Cn1cncc1CN2C[C@H]([N@@](Cc3c2ccc(c3)C#N)S(=O)(=O)c4ccc(cc4)OC)Cc5ccccc5
2qoh,P3Y,7.698970004336019,1.95,2007,PDB,False,2qoh_P3Y,CN(C)C(=O)c1cc(cnc1)c2cc3c(c[nH]c3nc2)c4ccccc4OC
2wf1,ZY1,8.698970004336019,1.6,2009,PDB,False,2wf1_ZY1,CCc1cn2c3c1cc(cc3[N@](S(=O)(=O)CC2)C)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNCc5cccc(c5)OC)O
5t19,73U,4.494850021680094,2.1,2017,PDB,False,5t19_73U,Cc1ccc(cc1N2CC(=O)NS2(=O)=O)c3ccc(cc3)NC
6cj1,F2S,5.266000713461613,1.53,2018,PDB,False,6cj1_F2S,CC[C@@H](C)N1c2ccccc2C(=O)N(c3c1nc(nc3)Nc4ccc(cc4OC)C(=O)N5CCC(CC5)N6CCN(CC6)C)C
1mu8,CDB,9.0,2.0,2004,PDB,False,1mu8_CDB,Cc1ccnc(c1F)CNC(=O)CN2C(=C[NH+]=C(C2=O)NCC(c3cccc[nH+]3)(F)F)C
2gd8,PO1,7.4089353929735005,1.46,2007,PDB,False,2gd8_PO1,C[C@]12CC[C@@H]3c4cc(c(cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)N)OS(=O)(=O)N)OC
6ajz,LOC,4.337242168318426,1.3,2019,PDB,False,6ajz_LOC,CC(=O)N[C@H]1CCc2cc(c(c(c2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
2aig,0GR,5.0,2.6,1998,PDB,False,2aig_0GR,CC(C)C[C@@H](C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)O)NC(=O)c3ccco3
5zwe,9K0,8.958607314841775,2.72,2018,PDB,False,5zwe_9K0,C[C@H](CCC(=O)C=C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C(=C)[C@@H](C3)O)O)C
4hbm,0Y7,7.920818753952375,1.9,2012,PDB,False,4hbm_0Y7,CC[C@@H](CO)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl
3kag,4D7,5.180456064458132,1.9,2009,PDB,False,3kag_4D7,Cc1c(cco1)C(=O)N[C@H](Cc2[nH]c3ccccc3n2)C(=O)O
2x81,ZZL,8.301029995663981,2.91,2010,PDB,False,2x81_ZZL,c1cc(c(c(c1)F)C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(cc5)C(=O)O)F
4eb8,IM5,9.821023052706831,2.3,2013,PDB,False,4eb8_IM5,c1c(c2c([nH]1)C(=O)NC(=N2)N)CN3C[C@@H]([C@H](C3)O)CO
4xt2,43L,7.154901959985743,1.7,2015,PDB,False,4xt2_43L,c1cc(cc(c1)Br)[C@@H]2C[C@@H](n3c(nnn3)N2)c4cccc(c4)Br
6s0e,DAN,5.498940737782249,1.9,2019,PDB,False,6s0e_DAN,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)O
6s56,KVZ,5.096910013008056,2.01,2019,PDB,False,6s56_KVZ,CN(C)S(=O)(=O)c1cc(ccc1Cl)NC(=O)CN2C(=O)[C@]3(CCCc4c3cccc4)NC2=O
1qft,HSM,8.769551078621726,1.25,2000,PDB,False,1qft_HSM,c1c(nc[nH]1)CCN
3s71,EVD,8.638272163982407,1.25,2011,PDB,False,3s71_EVD,c1ccc2c(c1)cc(o2)S(=O)(=O)N
4bo9,3X3,6.508638306165727,2.9,2013,PDB,False,4bo9_3X3,c1ccc(cc1)n2nc(nn2)c3ccccc3OCc4ccco4
5vrp,9JD,8.886056647693163,3.22,2017,PDB,False,5vrp_9JD,CCc1cccc(c1)c2c(cccc2F)[C@](CCCNC(=O)OC)([C@@H]3CCCN(C3)C(=O)C[C@@H](CN)O)O
5ezh,841,4.619788758288394,1.7,2016,PDB,False,5ezh_841,c1ccnc(c1)N2CCC(CC2)CNC(=O)N3CCCC3
3u78,E67,5.6020599913279625,2.69,2012,PDB,False,3u78_E67,CN(C)CCCNc1nc2cc(c(cc2c(n1)NC3CCN(CC3)Cc4ccccc4)OC)OCCCCCN
4npv,0NK,7.455931955649724,2.4,2014,PDB,False,4npv_0NK,CCC(CC)Nc1c2cc(c(c(c2ncn1)OC)OC)OC
4he9,G52,8.455931955649724,1.06,2013,PDB,False,4he9_G52,CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2[C@H]4CCO[C@H]4O3)O)S(=O)(=O)c5ccc(cc5)OC
4u5n,3D4,2.4814860601221125,2.31,2015,PDB,False,4u5n_3D4,C[C@H]([C@@H]([C@H](N[C@H](Cc1ccccc1)C(=O)N)O)NC(=O)CNC(=O)[C@H](CCCCN)NCc2ccc(cc2)c3cccnc3)O
5m4c,7EY,7.397940008672037,1.94,2017,PDB,False,5m4c_7EY,Cc1ccc(cc1)c2csc3c2c(ncn3)SCCC(=O)O
2vci,2GJ,7.67778070526608,2.0,2007,PDB,False,2vci_2GJ,CCNC(=O)c1c(c(on1)c2cc(c(cc2O)O)C(C)C)c3ccc(cc3)CN4CCOCC4
3t1m,DQT,3.0409586076789066,1.55,2011,PDB,False,3t1m_DQT,Cc1ccc(cc1)C(=O)N[C@H]2[C@H]([C@H](O[C@H]([C@H]2OC(=O)c3ccc(cc3)C)OC)CO)O
6ten,N5K,9.769551078621726,2.21,2019,PDB,False,6ten_N5K,COc1nc(nc(n1)Nc2cc(ccc2N[C@@H](c3cccc4c3OC(O4)(F)F)c5c(cccn5)Cl)S(=O)(=O)N)N
4p0w,1XH,5.958607314841775,2.41,2014,PDB,False,4p0w_1XH,C[C@@H]1CC[C@]2([C@@H]([C@@]1(C)CC3=CC(=O)C=CC3=O)CCCC2=C)C
2itt,AEE,8.769551078621726,2.73,2007,PDB,False,2itt_AEE,CCN1CCN(CC1)Cc2ccc(cc2)c3cc4c([nH]3)ncnc4N[C@H](C)c5ccccc5
5vo1,9FS,8.154901959985743,2.45,2017,PDB,False,5vo1_9FS,CC(C)n1c(cc(n1)c2cc(c(nc2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
4hzz,G39,8.08039897621589,1.6,2013,PDB,False,4hzz_G39,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)O
6hjj,G7T,5.769551078621726,2.13,2018,PDB,False,6hjj_G7T,Cc1cc(ccc1c2c3c(ncnc3n(n2)C(C)C)N)NC(=O)CCC(=O)c4ccc(c(c4)C(F)(F)F)F
4x5q,3XN,9.0,1.12,2015,PDB,False,4x5q_3XN,c1cc(ccc1n2ccc3c2ccc(c3)[N+](=O)[O-])O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
4j28,EAT,5.698970004336019,1.73,2013,PDB,False,4j28_EAT,C[C@H]1[C@H]([C@H]([C@@H](N1)c2[nH]c3ccccc3n2)O)O
2vo4,4NM,4.935542010773082,1.75,2008,PDB,False,2vo4_4NM,c1cc(ccc1CS)[N+](=O)O
2gh6,CF3,4.95116991347165,2.2,2007,PDB,False,2gh6_CF3,c1ccc(cc1)NC(=O)CCCCCCC(=O)C(F)(F)F
4azy,7F3,6.703334809738469,1.79,2012,PDB,False,4azy_7F3,c1cc2c(c(c1)F)C(=N[C@@]2(c3ccc(c(c3)c4cncnc4)F)c5ccnc(c5)C(F)(F)F)N
4r0a,URI,4.259637310505756,1.9,2015,PDB,False,4r0a_URI,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
4g4p,GLN,6.886056647693163,1.5,2013,PDB,False,4g4p_GLN,C(CC(=O)N)[C@@H](C(=O)O)N
1gyy,FHC,3.638272163982407,1.35,2002,PDB,False,1gyy_FHC,c1cc(ccc1\C=C(/C(=O)[O-])\F)O
4exs,X8Z,4.4089353929735005,2.4,2012,PDB,False,4exs_X8Z,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
2ay1,AHC,2.289036881004724,2.2,1999,PDB,False,2ay1_AHC,c1cc(ccc1CCC(=O)O)N
5edr,5N4,7.464705879957229,2.6,2015,PDB,False,5edr_5N4,CC1(c2c(c(nc(n2)c3ccnn3C)Nc4c5ccccc5[nH]n4)CO1)C
5uv5,Y55,7.698970004336019,3.0,2017,PDB,False,5uv5_Y55,c1cc(oc1)c2ccc3c(c2)C(=O)N(C(=O)C3)O
1ugw,GAL,3.0861861476162837,1.7,2003,PDB,False,1ugw_GAL,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
4dk5,0KO,8.397940008672037,2.95,2012,PDB,False,4dk5_0KO,Cc1nc(nc(n1)N)c2cc(cnc2Nc3ccc(nc3)OC)CN4CCN(CC4)S(=O)(=O)C
5t9z,78R,7.1938200260161125,1.4,2017,PDB,False,5t9z_78R,C[C@@H]1[C@@H](CC/C=C/c2cccc(c2)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@@H](NC1=O)C(C)C)Cc4cccc(c4)O)OC
2f6z,UN5,5.318758762624412,1.7,2005,PDB,False,2f6z_UN5,CNC(=O)[C@@H]1Cc2ccc(cc2CN1C(=O)CCc3cccc(c3)NS(=O)(=O)O)NS(=O)(=O)O
4c4f,7CE,7.585026652029182,2.36,2013,PDB,False,4c4f_7CE,COc1ccccc1Nc2cc3c(cc([nH]3)c4cnco4)cn2
3nkk,JLZ,4.698970004336019,1.12,2010,PDB,False,3nkk_JLZ,[H]/N=C(/c1ccc(c(c1)F)C)\N
1v1k,3FP,4.455931955649724,2.31,2004,PDB,False,1v1k_3FP,CN(C)C[C@H](COc1ccc(cc1)Nc2cc(ncn2)Nc3cc(ccc3F)C(F)(F)F)O
2iiv,565,8.18045606445813,2.15,2006,PDB,False,2iiv_565,C[C@@H]1C(=O)NCCCN1C(=O)C[C@@H](Cc2cc(c(cc2F)F)F)N
5fnr,XMS,4.229147988357856,1.89,2016,PDB,False,5fnr_XMS,Cn1c2ccc(cc2nn1)[C@@H](CC(=O)O)c3ccc(cc3)Cl
2i4j,DRJ,6.164436248330903,2.1,2007,PDB,False,2i4j_DRJ,CCCCCCCN(CCc1ccc(cc1)O[C@](C)(CC)C(=O)O)c2nc3ccccc3o2
6g5l,EM5,7.619788758288394,1.21,2019,PDB,False,6g5l_EM5,c1c(c(cc(c1S(=O)(=O)N)Cl)NC2CCCCC2)C(=O)NCCO
5e0a,NAG,6.585026652029182,2.6,2015,PDB,False,5e0a_NAG,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3qaa,G04,11.537602002101044,1.4,2011,PDB,False,3qaa_G04,CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2[C@H](CO3)OC)O)S(=O)(=O)c4ccc(cc4)OC
4eki,0QK,10.0,2.85,2012,PDB,False,4eki_0QK,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)n3ccc4c3ncnc4N)O)O
5eqy,5RA,8.0,2.5,2016,PDB,False,5eqy_5RA,CN1CCCN(CC1)Cc2ccc(cc2)c3ccc(cc3C#N)CN4CCCN(CC4)C
1bjv,GP8,5.537602002101044,1.8,1998,PDB,False,1bjv_GP8,c1ccc(cc1)Oc2ccc(cc2)NC(=O)Nc3ccc(cc3)C(=N)N
2a0c,CK9,7.301029995663981,1.95,2006,PDB,False,2a0c_CK9,CC[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)NCc3ccccc3O
2uyi,K02,6.318758762624412,2.1,2007,PDB,False,2uyi_K02,CCN(CC)C(=O)c1c2c(sc1NC(=O)c3cccs3)CC[C@H](C2)C
6f8x,D08,4.769551078621726,1.95,2018,PDB,False,6f8x_D08,COc1ccc(cc1OC2CCCC2)C3=NO[C@H](C3)CC(=O)N(CCO)CCO
2zx5,ZX5,12.328827157284916,2.65,2009,PDB,False,2zx5_ZX5,C[C@H]1[C@H]([C@H]([C@@H]([C@H](N1)CNC(=O)CCc2c[nH]c3c2cccc3)O)O)O
3c72,CX1,4.6439741428068775,2.3,2008,PDB,False,3c72_CX1,CN([C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)O)C(=O)[C@H](Cc3c[nH]cn3)NC(=O)OCc4ccccc4
4ctj,3A9,2.505845405981557,1.47,2014,PDB,False,4ctj_3A9,c1cc2c(cc1C(=O)O)CCO2
3po6,DT9,7.058985756294431,1.47,2011,PDB,False,3po6_DT9,C[C@H]1c2cc(c(cc2CC[N@]1S(=O)(=O)N)OC)OC
4qp2,36R,3.026872146400301,2.23,2015,PDB,False,4qp2_36R,c1cc2c(cc1Cl)nc(o2)N
5l2s,6ZV,7.080921907623926,2.27,2016,PDB,False,5l2s_6ZV,CCN1CCN(CC1)Cc2ccc(nc2)Nc3ncc(c(n3)c4cc5c(c(c4)F)nc(n5C(C)C)C)F
3sv8,SV6,7.913640169325252,2.5,2012,PDB,True,3sv8_SV6,CCC[C@@H]([C@H](C(=O)NC1CC1)O)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)c5cnccn5
3lxk,MI1,9.795880017344077,2.0,2010,PDB,False,3lxk_MI1,C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)CC#N
5fbe,5W5,4.853871964321762,1.43,2016,PDB,False,5fbe_5W5,COC(=O)c1ccccc1CNC(=O)N2CCC[C@H]2C(=O)Nc3cccc(c3)OC(F)(F)F
1pxp,CK8,6.657577319177793,2.3,2004,PDB,False,1pxp_CK8,Cc1c(sc(n1)C)c2ccnc(n2)Nc3ccc(cc3)N(C)C
5nf9,8VW,5.327902142064283,1.87,2017,PDB,False,5nf9_8VW,CC(=O)N[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)NC(=O)c3cccc(c3)OC
4umu,0V0,6.187086643357144,2.02,2014,PDB,False,4umu_0V0,CCOc1cc(ccc1C[NH3+])OCC#Cc2ccc3ccncc3c2
5a5z,WJZ,4.075720713938118,2.6,2015,PDB,False,5a5z_WJZ,C[C@@H](C(=O)NCC(=O)O)S
5hk2,61V,8.585026652029182,3.2,2016,PDB,False,5hk2_61V,c1ccc(cc1)CN2CCC(CC2)NC(=O)c3ccc(cc3)I
4aji,88R,3.552841968657781,1.93,2012,PDB,False,4aji_88R,COc1ccc(cc1OC)CC(C(=O)O)C(=O)O
5f62,5W1,8.167491087293763,1.35,2017,PDB,False,5f62_5W1,Cc1cnc(nc1Nc2ccc(c(c2)NS(=O)(=O)C(C)(C)C)Cl)Nc3ccc(c(c3)F)N4CCN(CC4)C
6jsn,C7O,8.42021640338319,2.6,2019,PDB,False,6jsn_C7O,C[C@]1(C2(CCS(=O)(=O)CC2)CSC(=N1)N)c3cc(ccc3F)NC(=O)c4cnc(cn4)OCF
4xit,40Z,7.267606240177032,1.86,2015,PDB,False,4xit_40Z,Cc1c2n(c3c1C(=O)CC(C3)(C)C)-c4cc(c(cc4N(CC2)Cc5ccco5)C(=O)N)Cl
6p8z,O5S,4.698970004336019,1.65,2019,PDB,True,6p8z_O5S,CCC(=O)N1CC(C1)NC(=O)Cn2c3c(cc(cc3c(c2C4CC4)C(=O)N5CCc6c(cccc6OC)C5)Cl)C
4k8a,K8A,4.022276394711152,2.91,2013,PDB,False,4k8a_K8A,c1c(cncc1Br)c2n[nH]nn2
4yoi,4F4,6.481486060122113,1.82,2015,PDB,False,4yoi_4F4,c1ccc2c(c1)nnn2CC(=O)N(Cc3ccsc3)c4ccc(cc4)NC(=O)c5cccs5
4e5i,0N9,5.300162274132754,2.94,2012,PDB,False,4e5i_0N9,Cn1cc(nc1)C2=NC(=C(C(=O)N2)O)C(=O)O
1nms,161,6.698970004336019,1.7,2003,PDB,True,1nms_161,CC(=O)[C@H](CC(=O)O)NC(=O)c1ccc(cc1)CNS(=O)(=O)c2ccc(c(c2)C(=O)O)O
6q9h,HRH,8.10790539730952,2.0,2019,PDB,False,6q9h_HRH,Cc1cc(ccc1[C@H]2c3c([nH]nc3C(C)C)C(=O)N2c4cccc(c4F)Cl)Cl
2wqb,QQ1,6.267606240177032,2.95,2009,PDB,False,2wqb_QQ1,c1ccc(cc1)c2c(n(cn2)CC3CCCCC3)c4nc5c(ncnc5s4)N
1xt8,CYS,6.853871964321762,2.0,2005,PDB,False,1xt8_CYS,C([C@@H](C(=O)O)N)S
1vot,HUP,6.6020599913279625,2.5,1997,PDB,False,1vot_HUP,C/C=C/1\[C@@H]2CC3=C([C@]1(CC(=C2)C)N)C=CC(=O)N3
3tdc,0EU,8.267606240177031,2.41,2011,PDB,False,3tdc_0EU,CCNC(=O)Nc1c(c2ccccc2s1)C(=O)N3CCC(CC3)[N@]4CCC[C@@]5(C4)CC(OC5=O)(C)C
2byh,2D7,6.58838029403677,1.9,2005,PDB,False,2byh_2D7,CC(=O)c1ccc(cc1)NC(=O)c2cn[nH]c2c3cc(c(cc3O)O)Cl
3d7b,U4S,3.692503962086787,1.6,2009,PDB,False,3d7b_U4S,C1CCN(C1)C[C@H]2[C@@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O
6ey7,C3W,4.301029995663981,2.9,2018,PDB,False,6ey7_C3W,CN(Cc1ccc(cc1)F)C(=O)CC(=O)C(=O)O
1xur,PB5,5.180456064458132,1.85,2005,PDB,False,1xur_PB5,c1cc(cnc1)CNC(=O)c2cc(ncn2)C(=O)NCc3cccnc3
3ik3,0LI,8.698970004336019,1.9,2009,PDB,False,3ik3_0LI,Cc1ccc(cc1C#Cc2cnc3n2nccc3)C(=O)Nc4ccc(c(c4)C(F)(F)F)CN5CCN(CC5)C
4obo,2QV,7.113509274827518,2.1,2014,PDB,False,4obo_2QV,c1cc(cc(c1)Cl)c2ccc3c(c2)c(ncn3)N
3f34,DIE,3.161150909262745,1.68,2009,PDB,False,3f34_DIE,CCc1cccc(c1O)CC
1jh1,JST,4.3872161432802645,2.7,2001,PDB,False,1jh1_JST,C=CCCN=C1NN=C(CS1)c2ccc(cc2)Cl
4y79,4O6,7.958607314841775,2.1,2015,PDB,False,4y79_4O6,C[C@@H](C(=O)N1CCOCC1)N2CC[C@@H](C2=O)NS(=O)(=O)/C=C/c3ccc(cc3)Cl
5vih,5DZ,7.492144128304169,2.4,2017,PDB,False,5vih_5DZ,c1cc(ccc1n2c(cc(n2)C(=O)O)C[C@H](C(=O)O)N)F
4knn,E1F,7.777283528852417,1.4,2013,PDB,False,4knn_E1F,c1cnc(nc1)SCC(=O)c2ccc(c(c2)Cl)S(=O)(=O)N
6pvs,P0V,8.167491087293763,2.58,2019,PDB,True,6pvs_P0V,c1cc(cc(c1)C(=O)N)C#CCN(CC[C@H](C(=O)O)N)C[C@@H]2[C@@H]([C@@H]([C@H](O2)n3cnc4c3ncnc4N)O)O
3hek,BD0,8.267606240177031,1.95,2009,PDB,False,3hek_BD0,c1cc(ccc1CN2CCC(C2)(F)F)[C@H]3CCCN3C(=O)c4cc(c(cc4O)O)Cl
3wpn,B4S,4.356547323513813,2.8,2015,PDB,False,3wpn_B4S,c1cc(ccc1c2ccc(c(c2)F)C(F)(F)F)S(=O)(=O)N
3dxk,N23,6.327902142064283,2.7,2009,PDB,False,3dxk_N23,Cc1c(c2ccccc2[nH]1)CCNC(=O)c3cccs3
4cwb,X6L,6.091514981121351,1.56,2015,PDB,False,4cwb_X6L,c1ccc(cc1)c2ccc(cc2)C(=O)CSc3[nH]c4c(n3)C(=O)NC(=N4)N
6few,D6W,5.85078088734462,1.44,2018,PDB,False,6few_D6W,CNC(=O)CN1CN(C2(C1=O)CCN(CC2)C(=O)c3ccc4c(c3)c[nH]n4)c5ccccc5
1bwa,XV6,8.602059991327963,1.9,1998,PDB,False,1bwa_XV6,c1ccc(cc1)C[C@@H]2[C@@H]([C@H]([C@H](N(C(=O)N2Cc3cccc(c3)C(=O)Nc4nccs4)Cc5cccc(c5)C(=O)Nc6nccs6)Cc7ccccc7)O)O
3tza,TZG,5.501689446210399,1.9,2011,PDB,False,3tza_TZG,c1c(c(cc(c1[N+](=O)[O-])Cl)C[C@@H](C(=O)O)N)CCC(=O)O
4h3i,10V,8.522878745280337,1.96,2012,PDB,False,4h3i_10V,[H]/N=C/1\N[C@]2(CN(C[C@H]2C(=O)N1C)c3c(cccn3)OC)c4cc(cs4)c5cccc(c5)C#N
3uex,STE,6.920818753952375,2.1,2011,PDB,False,3uex_STE,CCCCCCCCCCCCCCCCCC(=O)O
1rwx,YBH,7.366531544420414,1.85,2004,PDB,True,1rwx_YBH,c1ccc2c(c1)ncc(n2)Oc3ccc(cc3)C(=O)NCCCC[C@@H](c4cccs4)C(=O)N[C@@H](CC(=O)O)C=O
2wtv,ZZL,8.744727494896694,2.4,2010,PDB,False,2wtv_ZZL,c1cc(c(c(c1)F)C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(cc5)C(=O)O)F
4pvt,S3C,6.522878745280337,2.0,2014,PDB,False,4pvt_S3C,c1cc(c(c(c1Cl)/C=C(/C(=O)O)\S)Cl)Cl
1f5l,AMR,5.275724130399211,2.1,2001,PDB,False,1f5l_AMR,c1(c(nc(c(n1)Cl)N)N)C(=O)NC(=N)N
5vo6,9J4,9.045757490560677,2.65,2017,PDB,False,5vo6_9J4,C[C@@]1(CC[C@H](C1(C)C)Nc2c3cc(cn3ncc2C(=O)N)c4ccccc4)N
5nwb,9C5,7.795880017344075,1.6,2018,PDB,False,5nwb_9C5,CN(CCO)c1ccc(cc1)C2=Nc3ccccc3C(=O)N2
3il5,B82,5.795880017344075,2.6,2009,PDB,False,3il5_B82,CCN(CC)S(=O)(=O)c1cc(ccc1Br)C(=O)Nc2ccccc2C(=O)O
1jil,485,8.397940008672037,2.2,2001,PDB,False,1jil_485,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccc(cc2)O)N)O)O)O
3zzh,ARG,3.356547323513813,2.1,2012,PDB,False,3zzh_ARG,C(C[C@@H](C(=O)O)N)CNC(=[NH2+])N
6eea,J3V,6.200659450546418,1.63,2018,PDB,False,6eea_J3V,c1cc(ccc1C(F)(F)F)NC(=O)Nc2cc(cc(c2O)N(=O)=O)S(=O)(=O)N
6f4w,FMC,5.530177984021837,2.29,2018,PDB,False,6f4w_FMC,c1nc2c(c(n1)N)[nH]nc2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
